MMSI,BaseDateTime,LAT,LON,Heading,VesselName,CallSign,VesselType,Length,Width
370696000,2022-01-29T00:42:35,27.90933,-82.43965,154.0,TERN BULKER,3FNS3,70.0,190.0,32.0
563052500,2022-01-29T00:42:37,34.73735,-75.30682,226.0,MONTE OLIVIA,9V6839,70.0,272.0,40.0
636020486,2022-01-29T00:39:04,29.95388,-90.15467,59.0,BBG GUILIN,D5ZL4,70.0,200.0,32.0
636017107,2022-01-29T00:42:49,47.26535,-122.44208,332.0,KERKYRA,D5J13,70.0,229.0,32.0
367066970,2022-01-29T00:42:51,18.44774,-66.09077,511.0,BROOKLYN MCALLISTER,WSB4047,70.0,35.0,10.0
244561000,2022-01-29T00:41:42,23.22019,-82.67536,256.0,VANQUISH,PHOW,70.0,99.0,15.0
356010000,2022-01-29T00:40:33,29.8804,-93.34429,6.0,GREEN WORLD,3FXF5,70.0,199.0,32.0
636020079,2022-01-29T00:40:52,42.33636,-70.95139,74.0,UBC CHILE,D5XO3,70.0,132.0,22.0
357069000,2022-01-29T00:42:15,24.56112,-79.6937,70.0,CENTURY VENUS,3FXD2,70.0,137.0,23.0
256058000,2022-01-29T00:42:20,29.68114,-94.99908,80.0,PRIORITY,9HA3802,70.0,293.0,40.0
241769000,2022-01-29T00:39:11,30.04413,-90.68046,245.0,ATHINA II,SVDN6,70.0,229.0,32.0
338293000,2022-01-29T00:41:32,28.68597,-89.02255,247.0,OCEAN EVOLUTION,WDJ5527,70.0,108.0,22.0
441115000,2022-01-29T00:39:27,42.47087,-125.27375,358.0,MORNING LENA,D7MI,70.0,234.0,32.0
538008341,2022-01-29T00:39:17,29.60616,-89.86067,295.0,TOMINI FELICITY,V7A2257,70.0,199.0,32.0
477648700,2022-01-29T00:42:15,40.48719,-72.11982,353.0,M/V LUNA MAERSK,VRTV5,71.0,265.0,37.0
636017415,2022-01-29T00:39:49,46.09396,-122.93764,120.0,CHRYSSA K,D5KU9,70.0,229.0,32.0
355462000,2022-01-29T00:40:42,29.78566,-90.01942,25.0,FARAH LOUISE,3EKZ2,70.0,,
257613000,2022-01-29T00:40:53,36.32437,-75.41326,336.0,TALISMAN,LAOW5,70.0,240.0,32.0
311057100,2022-01-29T00:42:15,38.55649,-76.43764,156.0,CSL TACOMA,C6ZJ7,70.0,228.0,32.0
354662000,2022-01-29T00:41:18,26.84645,-79.4042,354.0,GRAND PHOENIX,HOWE,70.0,199.0,32.0
366418000,2022-01-29T00:41:24,36.85798,-76.32148,260.0,POTOMAC EXPRESS,WDM2204,70.0,306.0,40.0
240979000,2022-01-29T00:40:20,36.88003,-76.33108,95.0,ANANGEL HARMONY,SVAX3,70.0,292.0,45.0
377908000,2022-01-29T00:41:28,25.40522,-80.03528,167.0,TROPIC MIST,J8NZ,70.0,90.0,17.0
366773000,2022-01-29T00:41:09,37.81923,-122.31208,275.0,CAPE ORLANDO,WFPJ,70.0,193.0,28.0
477148300,2022-01-29T00:39:53,45.99822,-122.85174,160.0,MERIT TRADER,VRRH8,70.0,189.0,32.0
354662000,2022-01-29T00:37:48,26.8296,-79.40332,354.0,GRAND PHOENIX,HOWE,70.0,199.0,32.0
355452000,2022-01-29T00:37:51,29.70222,-89.98274,334.0,SEA BRILLIANCE,3ELQ6,70.0,179.0,29.0
354053000,2022-01-29T00:39:56,33.76665,-118.2739,83.0,A KINKA,3FLP7,79.0,175.0,27.0
245227000,2022-01-29T00:37:53,30.7545,-80.90043,83.0,SOMERS ISLES,PHOX,70.0,99.0,15.0
248247000,2022-01-29T00:41:23,29.08618,-94.59002,11.0,CMA CGM MUSSET,9HA2284,70.0,299.0,40.0
367353660,2022-01-29T00:42:09,40.80198,-73.88499,107.0,RED HOOK,WDE4476,70.0,107.0,16.0
538006783,2022-01-29T00:42:15,29.87676,-89.94491,95.0,FEDERAL OSHIMA,V7RG2,70.0,199.0,23.0
566995000,2022-01-29T00:41:47,27.63416,-83.02982,324.0,NATHAN BRANDON,9V2218,70.0,189.0,32.0
366518000,2022-01-29T00:40:12,29.64485,-91.10706,298.0,ODYSSEA PHOENIX,WOYY,70.0,93.0,19.0
636018354,2022-01-29T00:40:17,25.95931,-97.37621,248.0,MINDANAO,D5PI9,70.0,190.0,32.0
354974000,2022-01-29T00:39:01,29.54975,-89.77089,324.0,KEY PACIFICO,3FGU4,70.0,228.0,32.0
255806338,2022-01-29T00:42:36,31.89619,-117.63415,2.0,MSC AURIGA,CQEB7,70.0,366.0,51.0
232025072,2022-01-29T00:40:47,37.19319,-76.11118,80.0,ANGLO CYNOSURE,MGIL3,70.0,240.0,38.0
636020984,2022-01-29T00:43:02,40.49881,-73.69178,42.0,GSL TINOS,5LBR6,71.0,295.0,32.0
211779000,2022-01-29T00:43:12,32.596,-79.49917,323.0,NORTHERN MAJESTIC,DCPP2,70.0,300.0,40.0
371608000,2022-01-29T00:39:37,29.76095,-93.90359,109.0,NORTHERN HIGHWAY,3EVE6,70.0,188.0,28.0
354974000,2022-01-29T00:41:57,29.54973,-89.77087,323.0,KEY PACIFICO,3FGU4,70.0,228.0,32.0
636020192,2022-01-29T00:43:01,35.69054,-74.94626,358.0,SAN ALBERTO,A8MW6,70.0,186.0,28.0
238311000,2022-01-29T00:40:08,30.05155,-90.51288,266.0,PUNTA,9AA9821,70.0,189.0,32.0
538004922,2022-01-29T00:42:16,29.91716,-89.9218,300.0,PRETTY UNIVERSE,V7ZV3,70.0,179.0,29.0
316030626,2022-01-29T00:39:38,48.43649,-123.42633,84.0,SALISH EAGLE,CFCX,70.0,,
538005907,2022-01-29T00:39:52,24.08936,-80.81272,48.0,GLORY HARVEST,V7IA7,70.0,199.0,32.0
431986000,2022-01-29T00:40:23,29.78399,-80.80846,330.0,ONE STORK,7KCR,70.0,364.0,51.0
477435900,2022-01-29T00:40:43,49.29311,-123.2301,268.0,JIN JIA,VRIL8,70.0,229.0,38.0
563107600,2022-01-29T00:40:29,23.64378,-82.4212,103.0,AQUABEAUTY,9V5186,70.0,229.0,32.0
431651000,2022-01-29T00:39:30,32.52837,-79.4896,124.0,OLYMPIAN HIGHWAY,7KAS,70.0,199.0,38.0
310825000,2022-01-29T00:42:09,32.0719,-79.5008,22.0,DUBLIN EXPRESS,ZCHC7,70.0,281.0,32.0
636017683,2022-01-29T00:38:41,18.31643,-67.87622,51.0,PERITO MORENO,D5MF6,79.0,175.0,27.0
220129000,2022-01-29T00:42:28,36.87788,-76.34998,347.0,COLUMBINE MAERSK,OUHC2,70.0,346.0,42.0
477002200,2022-01-29T00:38:45,33.88206,-76.73056,227.0,YM WIND,VRPE6,71.0,368.0,51.0
538009071,2022-01-29T00:39:38,30.1542,-88.05582,15.0,ROMY,V7A4272,70.0,180.0,30.0
477002200,2022-01-29T00:42:09,33.86903,-76.7472,227.0,YM WIND,VRPE6,71.0,368.0,51.0
229221000,2022-01-29T00:40:10,36.9628,-76.42408,37.0,SIIRT,9HA3159,70.0,199.0,32.0
563217000,2022-01-29T00:42:43,27.59028,-83.09893,269.0,FOOCHOW,9V2715,70.0,179.0,
305134000,2022-01-29T00:42:46,26.06887,-80.11535,181.0,HOHEBANK,V2CX3,70.0,139.0,22.0
316034846,2022-01-29T00:41:11,44.45241,-82.36323,149.0,ALGOMA NIAGARA,CFFO,70.0,226.0,24.0
368112890,2022-01-29T00:42:34,21.12167,-158.60083,171.0,KAHANA II,WDL2528,70.0,67.0,14.0
538007250,2022-01-29T00:39:23,32.65633,-79.37656,268.0,MORNING PROSPERITY,V7BJ2,70.0,199.0,35.0
366794000,2022-01-29T00:39:27,47.26689,-122.41521,316.0,MATSON TACOMA,KGTY,70.0,216.0,23.0
431647000,2022-01-29T00:40:28,30.38852,-81.30757,86.0,AURIGA LEADER,7KJB,70.0,199.0,32.0
431647000,2022-01-29T00:42:48,30.38845,-81.30213,86.0,AURIGA LEADER,7KJB,70.0,199.0,32.0
477622700,2022-01-29T00:41:51,47.61809,-122.37037,237.0,HONG FU,VRFX7,70.0,225.0,32.0
477133900,2022-01-29T00:39:33,29.70826,-89.98539,340.0,SHAO SHAN 8,VRNB2,70.0,225.0,32.0
338760000,2022-01-29T00:40:07,30.39786,-81.37238,96.0,ISLA BELLA,WTOI,70.0,233.0,32.0
565929000,2022-01-29T00:41:12,30.40365,-91.20715,28.0,THOR ACHIEVER,9V8781,70.0,190.0,32.0
368112890,2022-01-29T00:41:31,21.12283,-158.60067,201.0,KAHANA II,WDL2528,70.0,67.0,14.0
255806030,2022-01-29T00:40:37,41.29433,-72.90667,98.0,HELENA G,CQIP5,70.0,199.0,23.0
367059850,2022-01-29T00:38:54,29.40434,-89.23588,511.0,ANNETTE_ADAMS,WDC6696,70.0,26.0,8.0
477637500,2022-01-29T00:39:38,29.96947,-90.24863,116.0,OCEAN FORTUNE,VRNS6,70.0,179.0,30.0
538003820,2022-01-29T00:41:36,29.70178,-89.97802,150.0,IMPERIAL EAGLE,V7TK5,70.0,189.0,32.0
636090862,2022-01-29T00:41:41,37.79797,-122.32255,287.0,JPO LIBRA,A8GU7,70.0,264.0,32.0
432669000,2022-01-29T00:39:58,46.18695,-123.12923,99.0,HESTIA LEADER,7JDY,70.0,199.0,32.0
355747000,2022-01-29T00:40:20,38.06147,-122.26535,261.0,POLA AUGUSTA,3FYI9,79.0,177.0,28.0
255806070,2022-01-29T00:38:27,32.76201,-78.93799,214.0,AS FLORETTA,CQIU4,70.0,166.0,25.0
636016353,2022-01-29T00:42:38,29.88935,-89.90747,344.0,VSC POLLUX,D5FT2,70.0,190.0,32.0
355452000,2022-01-29T00:40:12,29.70217,-89.98278,342.0,SEA BRILLIANCE,3ELQ6,70.0,179.0,29.0
255806070,2022-01-29T00:39:39,32.7576,-78.94154,215.0,AS FLORETTA,CQIU4,70.0,166.0,25.0
432669000,2022-01-29T00:42:00,46.1851,-123.12032,118.0,HESTIA LEADER,7JDY,70.0,199.0,32.0
477948700,2022-01-29T00:39:59,29.25402,-94.45253,344.0,LUCHOW,VROY6,70.0,179.0,
316043882,2022-01-29T00:42:12,45.77531,-84.05338,123.0,ALGOMA INTREPID,VABC,70.0,198.0,24.0
354662000,2022-01-29T00:38:54,26.83492,-79.40362,355.0,GRAND PHOENIX,HOWE,70.0,199.0,32.0
367059850,2022-01-29T00:42:24,29.4081,-89.24402,511.0,ANNETTE_ADAMS,WDC6696,70.0,26.0,8.0
353863000,2022-01-29T00:39:42,24.74453,-79.73685,14.0,YUAN SHUN HAI,3FZO2,70.0,190.0,32.0
636016858,2022-01-29T00:39:33,49.29992,-123.23713,282.0,MSC CRISTINA,D5BU7,70.0,366.0,48.0
316044371,2022-01-29T00:42:09,42.26363,-83.10533,20.0,HARVEST SPIRIT,VDAY,70.0,152.0,22.0
357507000,2022-01-29T00:42:31,29.59701,-89.83952,310.0,SEA WELLINGTON,3EQQ2,70.0,179.0,30.0
563091200,2022-01-29T00:40:37,38.02993,-121.84868,294.0,ORIENT PRIMA,9V6462,70.0,225.0,32.0
366518000,2022-01-29T00:42:31,29.64483,-91.10712,298.0,ODYSSEA PHOENIX,WOYY,70.0,93.0,19.0
377908000,2022-01-29T00:42:39,25.40175,-80.0353,170.0,TROPIC MIST,J8NZ,70.0,90.0,17.0
369209000,2022-01-29T00:42:53,43.72578,-125.98641,178.0,KAIMANA HILA,WDJ3199,70.0,260.0,35.0
368189190,2022-01-29T00:38:56,29.58267,-93.60617,511.0,DUKE,WDM2550,79.0,0.0,0.0
255726000,2022-01-29T00:42:57,28.7341,-89.28088,140.0,CRYSTAL CONFIDENCE,CQIO,70.0,179.0,30.0
636020684,2022-01-29T00:39:48,33.7463,-118.27179,207.0,EVER FEAT,5LAF3,70.0,333.0,48.0
229439000,2022-01-29T00:38:30,42.51434,-69.97497,130.0,OCEAN GLSR,9HA5494,70.0,190.0,32.0
636016606,2022-01-29T00:39:00,33.76648,-118.22193,339.0,GOODWOOD,D5GY7,70.0,199.0,32.0
305063000,2022-01-29T00:39:07,46.19286,-123.42936,9.0,HEINO,V2CO9,70.0,138.0,21.0
351848000,2022-01-29T00:39:19,33.75482,-118.23053,70.0,MSC KATIE,3FMO6,70.0,365.0,48.0
477832600,2022-01-29T00:42:31,39.85233,-75.23933,76.0,TIGER SOUTH,VRKE3,70.0,225.0,32.0
271040311,2022-01-29T00:39:43,29.9971,-90.44147,289.0,YASA KAPTAN ERBIL,TCXQ6,70.0,189.0,32.0
357997000,2022-01-29T00:40:26,49.30301,-123.04912,53.0,NORD TREASURE,3ESI7,70.0,189.0,32.0
538009163,2022-01-29T00:42:28,32.60529,-117.18759,259.0,STH MONTREAL,V7A4398,70.0,200.0,32.0
219031000,2022-01-29T00:40:13,33.73129,-118.25072,71.0,MAERSK ESSEX,OXSQ2,71.0,366.0,48.0
538009499,2022-01-29T00:40:37,48.94563,-123.61695,164.0,CARIBBEAN SPIRIT,V7A4817,70.0,180.0,28.0
671297100,2022-01-29T00:42:38,25.7959,-80.24478,511.0,SANTA MARIA XPRESS,5VIE3,70.0,48.0,10.0
563006200,2022-01-29T00:43:17,46.17688,-123.11166,127.0,CRIMSON GRACE,9V5161,70.0,,
671297100,2022-01-29T00:40:16,25.79591,-80.24479,511.0,SANTA MARIA XPRESS,5VIE3,70.0,48.0,10.0
311000408,2022-01-29T00:39:33,30.69438,-88.03755,351.0,NORWAY PEARL,C6BZ4,70.0,183.0,30.0
538009168,2022-01-29T00:39:43,30.0539,-90.4993,262.0,CLIPPER HOUSTON,V7A4405,70.0,189.0,28.0
367357310,2022-01-29T00:41:14,30.80154,-81.51701,511.0,C-TRACTOR 4,WBU9799,70.0,29.0,11.0
477056400,2022-01-29T00:41:25,40.66968,-74.14149,29.0,COSCO OCEANIA,VRDQ5,70.0,348.0,45.0
477629200,2022-01-29T00:43:06,38.96528,-75.19464,357.0,CL ZHUANG HE,VRTP9,70.0,199.0,32.0
538009168,2022-01-29T00:42:49,30.05394,-90.49936,260.0,CLIPPER HOUSTON,V7A4405,70.0,189.0,28.0
538005907,2022-01-29T00:40:57,24.092,-80.80873,49.0,GLORY HARVEST,V7IA7,70.0,199.0,32.0
538004586,2022-01-29T00:42:21,33.67902,-118.12418,254.0,NEUTRINO,V7XW3,70.0,196.0,32.0
477973000,2022-01-29T00:41:26,29.94378,-90.22312,348.0,SAGA VOYAGER,VRXL8,70.0,199.0,30.0
636019658,2022-01-29T00:41:43,48.75105,-123.60164,91.0,KIMIMACHI,D5VN4,70.0,235.0,43.0
636092995,2022-01-29T00:41:52,36.53647,-75.13575,121.0,ARTEMIS,A8OP7,70.0,209.0,30.0
538007492,2022-01-29T00:43:02,48.46538,-123.1653,340.0,ELECTRA,V7QO5,70.0,229.0,36.0
370269000,2022-01-29T00:39:34,26.58394,-79.62836,511.0,CAPE EXPRESS,HO5337,70.0,59.0,11.0
255729000,2022-01-29T00:41:25,48.80027,-123.23963,94.0,MPV CLIO,CQIU,70.0,196.0,28.0
356565000,2022-01-29T00:24:23,49.30032,-123.2224,305.0,MOL PREMIUM,3EOJ7,70.0,293.0,40.0
209243000,2022-01-29T00:39:11,29.87535,-89.94052,116.0,PLATANOS,5BGU3,70.0,229.0,32.0
538008572,2022-01-29T00:39:40,30.05288,-90.50732,271.0,MENOMONEE,V7A2526,70.0,190.0,32.0
311000376,2022-01-29T00:42:05,39.91657,-75.13416,280.0,EVANGELIA L,C6BV5,70.0,183.0,30.0
366839000,2022-01-29T00:42:21,36.85328,-76.31051,40.0,CAPE RISE,KAFG,70.0,197.0,32.0
720181000,2022-01-29T00:39:06,25.79959,-80.25001,511.0,MR BENITO,CPA3020,70.0,33.0,10.0
316009090,2022-01-29T00:42:44,48.41733,-89.21765,270.0,ALGOMA EQUINOX,XJBH,70.0,222.0,23.0
636019982,2022-01-29T00:42:53,49.30555,-123.18788,36.0,YM TRIUMPH,D5XC3,71.0,332.0,48.0
367531790,2022-01-29T00:43:05,29.93494,-90.34948,97.0,SALLIE ANN,WDG3990,70.0,24.0,9.0
352898749,2022-01-29T00:40:04,30.73341,-81.27694,319.0,LUCKY HONG,3E2037,70.0,180.0,28.0
311000081,2022-01-29T00:43:07,26.26211,-79.3829,191.0,ELIKON,C6AL6,70.0,190.0,32.0
371133000,2022-01-29T00:40:48,34.62135,-76.6217,2.0,DAIWAN CHAMPION,3EWK5,70.0,179.0,30.0
316009090,2022-01-29T00:40:25,48.41734,-89.21766,270.0,ALGOMA EQUINOX,XJBH,70.0,222.0,23.0
367531790,2022-01-29T00:40:36,29.93577,-90.355,93.0,SALLIE ANN,WDG3990,70.0,24.0,9.0
256610000,2022-01-29T00:24:31,25.63659,-79.53475,12.0,RED FIN,9HA2892,70.0,190.0,32.0
354202000,2022-01-29T00:42:04,33.7512,-118.27358,330.0,MSC ORNELLA,H3RF,70.0,294.0,32.0
249830000,2022-01-29T00:39:50,40.49148,-73.6566,32.0,ZIM LUANDA,9HA2029,70.0,260.0,32.0
338273000,2022-01-29T00:40:20,29.75786,-95.06958,131.0,SLNC YORK,WNCG,70.0,142.0,23.0
219028042,2022-01-29T00:40:34,37.1842,-76.1063,24.0,NORD BARENTS,OZAC2,70.0,196.0,32.0
477654700,2022-01-29T00:42:09,27.62094,-83.06384,321.0,OCEAN VENTURE,VROW6,70.0,199.0,
372804000,2022-01-29T00:42:16,26.0939,-80.12009,357.0,PELAGIC EXPRESS,HOSN,70.0,81.0,13.0
311015100,2022-01-29T00:42:49,18.43867,-66.0892,58.0,SUNSHINE ACE,C6XN6,70.0,199.0,32.0
368808000,2022-01-29T00:43:03,36.93233,-76.33179,85.0,WRIGHT,WGLW,70.0,183.0,27.0
357777000,2022-01-29T00:40:49,34.63773,-122.38468,329.0,BUENA VENTURA,3EEN,70.0,189.0,32.0
538008756,2022-01-29T00:41:53,36.60135,-123.31687,47.0,SYNERGY ANTWERP,V7A2726,71.0,260.0,32.0
477002200,2022-01-29T00:43:14,33.86479,-76.75267,227.0,YM WIND,VRPE6,71.0,368.0,51.0
367670000,2022-01-29T00:42:55,29.13736,-90.20277,158.0,HARVEY AMERICA,KHAI,70.0,92.0,20.0
636015019,2022-01-29T00:42:46,37.34633,-75.03602,119.0,EXPRESS ROME,A8YC2,70.0,349.0,45.0
538004921,2022-01-29T00:38:29,40.9394,-73.90892,197.0,PRETTY TEAM,V7ZV2,70.0,179.0,29.0
311349000,2022-01-29T00:43:07,49.29813,-123.04023,101.0,WESTWOOD RAINIER,C6SI3,70.0,200.0,31.0
308599000,2022-01-29T00:38:48,19.19787,-66.85468,316.0,TALIA,C6VJ6,70.0,199.0,32.0
367670000,2022-01-29T00:40:56,29.13742,-90.20278,158.0,HARVEY AMERICA,KHAI,70.0,92.0,20.0
355068000,2022-01-29T00:40:12,26.06109,-80.13041,4.0,CARIBBEAN EXPRESS I,HO2570,70.0,57.0,11.0
563262000,2022-01-29T00:40:23,31.09054,-81.31673,126.0,BOHEME,9V8514,70.0,227.0,32.0
311349000,2022-01-29T00:40:06,49.29817,-123.04025,101.0,WESTWOOD RAINIER,C6SI3,70.0,200.0,31.0
477748500,2022-01-29T00:40:08,28.99585,-89.3598,35.0,CALICANTO BRIDGE,VRGT3,70.0,208.0,29.0
367670000,2022-01-29T00:24:05,29.13739,-90.20278,158.0,HARVEY AMERICA,KHAI,70.0,92.0,20.0
355068000,2022-01-29T00:42:32,26.06108,-80.1304,4.0,CARIBBEAN EXPRESS I,HO2570,70.0,57.0,11.0
563052500,2022-01-29T00:24:07,34.78779,-75.24544,226.0,MONTE OLIVIA,9V6839,70.0,272.0,40.0
305121000,2022-01-29T00:40:33,36.2338,-75.22121,330.0,SJARD,V2CV8,70.0,143.0,23.0
636020666,2022-01-29T00:42:15,40.67219,-74.1376,152.0,SC MARIGOT,5LAC7,71.0,154.0,24.0
720181000,2022-01-29T00:42:35,25.79963,-80.25003,511.0,MR BENITO,CPA3020,70.0,33.0,10.0
636017572,2022-01-29T00:40:29,48.73814,-123.14171,241.0,PORT VERA CRUZ,D5LP5,70.0,,
311000712,2022-01-29T00:39:20,29.91408,-90.12922,306.0,ORANGE SPIRIT,C6DL6,70.0,115.0,18.0
247310400,2022-01-29T00:42:19,30.41019,-81.2923,311.0,GRANDE SIERRA LEONE,IBOM,70.0,211.0,32.0
538009527,2022-01-29T00:42:32,46.0439,-122.87685,177.0,MAJESTIC MARINA,V7A4849,70.0,176.0,29.0
209854000,2022-01-29T00:42:34,41.7929,-71.38288,152.0,PEDHOULAS COMMANDER,5BVL3,70.0,229.0,32.0
636015897,2022-01-29T00:40:20,49.33232,-123.2222,114.0,OSAKA TOWER,D5DJ5,70.0,260.0,32.0
357046000,2022-01-29T00:24:11,30.72751,-81.29194,326.0,BERGE BEN NEVIS,3ESK7,70.0,,
377901110,2022-01-29T00:42:30,26.70294,-79.86381,125.0,TROPIC GEM,J8QY2,70.0,92.0,22.0
636015506,2022-01-29T00:24:19,28.28403,-116.63004,258.0,MSC VEGA,D5BE4,70.0,366.0,48.0
538009706,2022-01-29T00:42:07,25.20737,-79.61505,11.0,LA LOUISE,V7A5068,70.0,178.0,28.0
367313160,2022-01-29T00:42:11,48.24979,-122.53683,511.0,SAN JUAN ENTERPRISE,WDD9563,70.0,27.0,6.0
565535000,2022-01-29T00:42:27,47.97507,-122.22842,218.0,ERISKAY,9V2068,70.0,179.0,30.0
477854800,2022-01-29T00:41:39,29.54349,-89.76584,331.0,QING HUA SHAN,VRPL6,70.0,199.0,
538007717,2022-01-29T00:42:42,48.9363,-123.61833,187.0,ALEGRE III,V7AQ4,70.0,189.0,32.0
564945000,2022-01-29T00:40:49,17.71385,-68.99212,317.0,VIKING PRINCESS,9V2630,70.0,117.0,20.0
538006442,2022-01-29T00:40:53,27.81768,-97.46161,84.0,RB EDEN,V7NF3,70.0,229.0,
538007717,2022-01-29T00:39:44,48.93628,-123.6184,186.0,ALEGRE III,V7AQ4,70.0,189.0,32.0
563119600,2022-01-29T00:39:57,48.94474,-123.72025,99.0,OCEAN JADE,9V5276,70.0,229.0,37.0
357175000,2022-01-29T00:43:12,18.17624,-69.81988,32.0,NYK REMUS,3FPB5,70.0,294.0,32.0
636013699,2022-01-29T00:24:25,37.13498,-123.65367,31.0,YM ETERNITY,A8OS6,70.0,268.0,32.0
477213800,2022-01-29T00:41:31,32.55184,-79.5778,334.0,BERLIN BRIDGE,VRIM5,70.0,269.0,35.0
367066970,2022-01-29T00:41:39,18.44774,-66.09076,511.0,BROOKLYN MCALLISTER,WSB4047,70.0,35.0,10.0
636018807,2022-01-29T00:40:48,36.67556,-123.80879,34.0,DEBUSSY,A8UL5,72.0,262.0,32.0
212175000,2022-01-29T00:39:19,29.61282,-95.00047,89.0,EUROPE,P3VZ9,70.0,333.0,42.0
371965000,2022-01-29T00:41:10,30.6184,-88.0327,176.0,THEMIS LEADER,3FCI5,70.0,199.0,32.0
371965000,2022-01-29T00:40:01,30.62102,-88.03272,183.0,THEMIS LEADER,3FCI5,70.0,199.0,32.0
219192000,2022-01-29T00:40:07,30.07702,-90.90332,335.0,THOR SWAN,OUYY2,70.0,83.0,13.0
477636900,2022-01-29T00:43:18,46.11484,-122.97589,127.0,OYSTER BAY,VRQE9,70.0,,
538007938,2022-01-29T00:43:19,33.7,-118.21333,234.0,MATSON NIIHAU,V7BP8,70.0,222.0,30.0
371965000,2022-01-29T00:42:21,30.61569,-88.0323,179.0,THEMIS LEADER,3FCI5,70.0,199.0,32.0
244561000,2022-01-29T00:42:53,23.21938,-82.67866,256.0,VANQUISH,PHOW,70.0,99.0,15.0
311039000,2022-01-29T00:40:39,39.01118,-124.57403,310.0,CRYSTAL RAY,C6RI2,70.0,199.0,32.0
319653000,2022-01-29T00:42:33,17.97117,-66.61617,253.0,METEORA,ZCTB8,70.0,189.0,32.0
215018000,2022-01-29T00:39:12,17.65827,-66.64414,274.0,STANIS,9HZT6,70.0,195.0,25.0
352681000,2022-01-29T00:39:15,45.63244,-122.70675,124.0,AFRICAN BATIS,3EXB6,70.0,200.0,36.0
369390000,2022-01-29T00:42:33,32.84193,-77.90457,236.0,SAFMARINE MAFADI,VROX9,71.0,292.0,32.0
477168400,2022-01-29T00:42:48,38.78164,-73.98903,142.0,COSCO SHIPPING PEONY,VRRU6,71.0,366.0,48.0
371120000,2022-01-29T00:40:42,48.40149,-123.44971,64.0,SEA EMPIRE,3FNP9,70.0,229.0,32.0
209109000,2022-01-29T00:38:55,49.28793,-123.08211,182.0,UBC SALAVERRY,5BDP3,70.0,171.0,28.0
367777470,2022-01-29T00:41:49,48.01499,-122.53993,182.0,NUNANIQ,WDJ4412,70.0,42.0,14.0
373494000,2022-01-29T00:42:40,29.94127,-89.99844,309.0,AFRICAN SETO,3FAY3,70.0,199.0,32.0
368305000,2022-01-29T00:42:56,33.76891,-118.22983,75.0,MANULANI,WECH,70.0,217.0,32.0
477534200,2022-01-29T00:41:41,29.61773,-89.89393,297.0,EFFY N,VRFI9,70.0,190.0,32.0
538006389,2022-01-29T00:38:19,39.27119,-76.58204,206.0,GOLDEN GLINT,V7MN8,70.0,199.0,32.0
538005152,2022-01-29T00:39:48,30.66886,-88.02994,333.0,SIMURGH,V7BJ6,70.0,189.0,32.0
374570000,2022-01-29T00:40:04,48.82972,-123.43578,192.0,ITALIAN BULKER,H3WD,70.0,,
256937000,2022-01-29T00:41:56,32.66683,-78.89188,53.0,COSCO BEIJING,9HA4041,70.0,350.0,42.0
371799000,2022-01-29T00:41:53,31.96395,-80.38127,0.0,GEORGE WASHINGTON BR,3EES2,70.0,284.0,40.0
338929000,2022-01-29T00:42:19,42.34548,-71.02953,511.0,SEAY,NZIN,70.0,289.0,32.0
356623000,2022-01-29T00:40:27,48.8318,-126.23202,105.0,NEW FACE,HONR,70.0,,
370937000,2022-01-29T00:38:31,49.30878,-123.11708,119.0,GLORY NAVIGATOR,3FVN7,70.0,225.0,32.0
538009523,2022-01-29T00:42:18,37.70745,-122.33696,337.0,GABRIELA  A,V7A4845,79.0,216.0,30.0
563138700,2022-01-29T00:39:25,48.80577,-123.40108,344.0,FEDERAL MASAMUNE,9V6242,70.0,200.0,32.0
538007683,2022-01-29T00:41:52,40.66418,-74.14536,26.0,CONSTANTINOS P II,V7EY8,71.0,261.0,32.0
355418000,2022-01-29T00:40:01,30.06904,-88.04029,336.0,ANGELIC ZEPHYR,H9RA,70.0,179.0,30.0
414333000,2022-01-29T00:40:10,33.74726,-118.19752,180.0,REN JIAN 19,BQOJ,70.0,260.0,32.0
538005610,2022-01-29T00:40:08,29.70444,-89.98347,329.0,FEDERAL EMS,V7FL2,70.0,199.0,23.0
352306000,2022-01-29T00:40:10,26.60176,-79.83539,147.0,CARIB WARRIOR,HP8134,79.0,64.0,14.0
477802500,2022-01-29T00:40:19,37.72543,-122.32452,330.0,YM ENDEAVOUR,VRIG6,70.0,228.0,32.0
370892000,2022-01-29T00:42:10,37.72939,-122.34395,336.0,MSC DANIELA,3FIA2,70.0,366.0,51.0
477023400,2022-01-29T00:39:48,32.07935,-81.05164,275.0,CRAMOND ISLAND,VRQJ9,70.0,,
477802500,2022-01-29T00:43:16,37.72546,-122.32454,330.0,YM ENDEAVOUR,VRIG6,70.0,228.0,32.0
368836000,2022-01-29T00:39:56,39.0585,-125.02278,161.0,BOB HOPE,NHNM,70.0,289.0,32.0
477230300,2022-01-29T00:40:18,29.97005,-90.25642,283.0,CL JUDY,VRSE3,70.0,199.0,32.0
538007683,2022-01-29T00:38:52,40.66421,-74.14533,27.0,CONSTANTINOS P II,V7EY8,71.0,261.0,32.0
477534200,2022-01-29T00:38:39,29.6177,-89.8939,297.0,EFFY N,VRFI9,70.0,190.0,32.0
356449000,2022-01-29T00:38:49,25.84803,-79.42413,96.0,SEA EXPRESS II,HO4619,70.0,59.0,11.0
